url,label,title,comments,merged,created_time,updated_time,closed_time
https://github.com/OpenMined/PySyft/pull/701,[],Messaging and typed values (Syft side),3,False,2017-12-14 23:03:24,2017-12-15 21:36:15,2017-12-15 15:05:49
https://github.com/OpenMined/PySyft/pull/397,[],do not use hard coded type sizes,1,True,2017-11-10 14:06:08,2017-11-10 14:19:37,2017-11-10 14:19:37
https://github.com/OpenMined/PySyft/pull/396,[],Implement default set functionality resolves #93,1,True,2017-11-10 13:35:27,2017-11-10 13:52:49,2017-11-10 13:52:49
https://github.com/OpenMined/PySyft/pull/394,[],"rolled back to using phe's floating point, until we have a better solution",1,True,2017-11-02 20:09:32,2017-11-03 14:47:26,2017-11-03 14:47:26
https://github.com/OpenMined/PySyft/pull/392,[],Add cross functionality for Base Tensor Type,2,True,2017-11-02 19:06:29,2017-11-03 07:02:26,2017-11-03 07:02:26
https://github.com/OpenMined/PySyft/pull/391,[],Split tensor,10,True,2017-10-31 09:08:36,2017-11-01 10:33:53,2017-11-01 10:33:53
https://github.com/OpenMined/PySyft/pull/389,[],first non linearity,2,False,2017-10-31 02:02:33,2017-10-31 05:17:11,2017-10-31 05:17:11
https://github.com/OpenMined/PySyft/pull/388,[],Dense to sparse matrix,4,True,2017-10-30 21:15:08,2017-11-04 02:43:52,2017-11-04 02:43:52
https://github.com/OpenMined/PySyft/pull/387,[],Remove capsule dependency from notebooks,3,True,2017-10-30 16:39:21,2017-11-03 14:47:59,2017-11-03 14:47:59
https://github.com/OpenMined/PySyft/pull/376,[],Dense to sparse matrix,3,False,2017-10-28 19:54:08,2017-10-30 21:06:39,2017-10-30 21:06:39
https://github.com/OpenMined/PySyft/pull/375,[],Initial BV API,1,False,2017-10-27 17:34:32,2017-11-18 23:21:59,2017-11-18 23:21:59
https://github.com/OpenMined/PySyft/pull/374,[],changes multinomial to match PyTorch's API,1,True,2017-10-24 19:45:20,2017-10-25 01:51:05,2017-10-25 01:51:05
https://github.com/OpenMined/PySyft/pull/373,[],Added Swish Activation Function 🐍,4,False,2017-10-24 19:36:01,2017-10-29 12:50:45,2017-10-29 12:45:49
https://github.com/OpenMined/PySyft/pull/371,[],Added Negative Sampling module in word2vec for word2vec implementation with HE,2,False,2017-10-24 14:49:13,2017-10-26 03:38:21,2017-10-26 03:38:21
https://github.com/OpenMined/PySyft/pull/370,[],Update abstract_model.py,1,True,2017-10-24 09:00:39,2017-10-29 14:08:34,2017-10-24 15:57:17
https://github.com/OpenMined/PySyft/pull/369,[],chore/removes django installation,1,True,2017-10-24 05:15:17,2017-10-24 13:52:40,2017-10-24 08:58:28
https://github.com/OpenMined/PySyft/pull/367,[],Implement Default multinomial Functionality for Base Tensor Type,9,True,2017-10-23 07:02:55,2017-10-24 21:46:56,2017-10-23 18:40:23
https://github.com/OpenMined/PySyft/pull/366,[],Naming convention on test files solved #365,3,True,2017-10-22 16:49:04,2017-10-23 19:18:33,2017-10-23 17:43:17
https://github.com/OpenMined/PySyft/pull/360,[],Fix incorrect documentation,1,True,2017-10-21 15:27:33,2017-10-22 06:08:36,2017-10-22 06:08:02
https://github.com/OpenMined/PySyft/pull/357,[],Fixed 'high is out of bounds for int32' which occurs in windows,1,False,2017-10-19 15:14:47,2017-10-21 16:36:50,2017-10-21 16:36:50
https://github.com/OpenMined/PySyft/pull/344,[],ignore capsule style errors,1,True,2017-10-17 01:41:46,2017-10-17 09:02:26,2017-10-17 08:54:19
https://github.com/OpenMined/PySyft/pull/342,[],update iadd and isub methods,1,True,2017-10-16 16:54:52,2017-10-19 17:09:21,2017-10-19 16:09:53
https://github.com/OpenMined/PySyft/pull/337,[],Updated LinearClassifier,1,True,2017-10-15 21:56:19,2017-10-19 08:55:34,2017-10-19 08:55:34
https://github.com/OpenMined/PySyft/pull/320,[],Feature/paillier fixed point functionality,7,True,2017-10-11 01:21:58,2017-10-23 08:16:27,2017-10-23 08:16:27
https://github.com/OpenMined/PySyft/pull/314,[],"handle slices on 1 dim tensors, resolves #311",1,True,2017-10-10 10:13:12,2017-10-10 16:01:17,2017-10-10 16:00:57
https://github.com/OpenMined/PySyft/pull/306,[],remove cached pyc files before running tests,1,True,2017-10-08 18:08:45,2017-10-08 18:44:53,2017-10-08 18:44:53
https://github.com/OpenMined/PySyft/pull/288,[],Feature/paillier fixed point functionality  fp for paillier tensors,2,False,2017-10-04 01:13:01,2017-10-07 22:51:18,2017-10-07 22:51:18
https://github.com/OpenMined/PySyft/pull/278,[],Git fix,1,True,2017-10-02 04:48:33,2017-10-02 12:58:54,2017-10-02 12:24:04
https://github.com/OpenMined/PySyft/pull/275,[],Implements Default half Functionality #52,4,True,2017-10-01 14:32:42,2017-10-17 15:22:31,2017-10-05 15:02:18
https://github.com/OpenMined/PySyft/pull/273,[],#252 Inline Documentation Consistency,23,True,2017-10-01 09:52:49,2017-10-04 17:13:58,2017-10-04 02:10:21
https://github.com/OpenMined/PySyft/pull/267,[],Changed weights initialization & added stride functionality #100,18,True,2017-09-30 13:12:02,2017-10-19 15:42:11,2017-10-19 15:41:56
https://github.com/OpenMined/PySyft/pull/264,[],BMM functionality - issue #28,5,True,2017-09-30 11:47:35,2017-10-02 04:59:03,2017-10-02 04:37:39
https://github.com/OpenMined/PySyft/pull/225,[],syft.he.paillier ModuleNotFoundError misspelling fix.,1,True,2017-09-09 18:06:09,2017-09-10 11:50:03,2017-09-10 11:49:51
https://github.com/OpenMined/PySyft/pull/200,[],change Paillier to paillier to be consistant with PEP8 and fix case-s…,1,True,2017-09-01 06:27:55,2017-09-30 23:03:43,2017-09-01 22:51:14
https://github.com/OpenMined/PySyft/pull/176,[],Fix for an indentation error on ceil,2,False,2017-08-22 22:35:34,2017-08-23 08:55:56,2017-08-23 08:55:35
https://github.com/OpenMined/PySyft/pull/163,[],fixed the CI test commands,2,False,2017-08-19 23:55:31,2017-08-20 00:19:30,2017-08-20 00:16:23
https://github.com/OpenMined/PySyft/pull/160,[],fix-pep8-tests,8,True,2017-08-19 10:45:06,2017-08-20 09:47:17,2017-08-20 00:44:44
https://github.com/OpenMined/PySyft/pull/156,[],Fixes #142,2,True,2017-08-18 15:15:41,2017-08-18 16:04:46,2017-08-18 16:04:46
https://github.com/OpenMined/PySyft/pull/155,[],"CI setup: automated docker build, tests, and docker image hosting (issue #119)",1,True,2017-08-17 19:41:09,2017-08-18 22:11:19,2017-08-17 22:53:56
https://github.com/OpenMined/PySyft/pull/145,[],Add Cumprod & erros fix,1,True,2017-08-16 10:57:25,2017-08-16 14:22:22,2017-08-16 14:22:21
https://github.com/OpenMined/PySyft/pull/4,[],"Corrected Issue of missing math libraries: mpc, mpfr, gmp",1,True,2017-07-24 20:33:44,2017-07-24 22:21:08,2017-07-24 22:21:08
