url,label,title,comments,created_time,updated_time,closed_time
https://github.com/tensorflow/federated/issues/373,[],Why TFF runs slowly even with only one client?,6,2019-04-29 11:44:21,2020-03-09 04:34:53,2020-03-09 04:34:52
https://github.com/tensorflow/federated/issues/361,[],Using GPU produces error after upgrading to 0.4.0,2,2019-04-24 23:51:44,2019-12-06 20:02:33,2019-12-06 20:02:33
https://github.com/tensorflow/federated/issues/345,[],Can we offer nightly pip packages? ,3,2019-04-19 06:41:59,2019-05-31 15:37:49,2019-05-31 15:37:49
https://github.com/tensorflow/federated/issues/333,[],How to train on multiple GPUs?,4,2019-04-12 02:39:41,2019-05-31 15:38:35,2019-05-31 15:38:35
https://github.com/tensorflow/federated/issues/326,[],is it work in win10,1,2019-04-10 12:43:33,2019-05-03 17:57:51,2019-05-03 17:57:50
https://github.com/tensorflow/federated/issues/304,[],Memory blow up when using when not flattened image array,6,2019-04-04 06:07:24,2019-06-21 20:42:46,2019-06-21 20:42:46
https://github.com/tensorflow/federated/issues/281,[],"Tutorial ""Federated Learning for Image Classification"" does not work.",5,2019-03-29 13:59:47,2019-04-04 20:25:15,2019-04-04 20:25:15
https://github.com/tensorflow/federated/issues/262,[],AttributeError: module 'tensorflow_federated.python' has no attribute 'federated_mean',3,2019-03-22 14:51:52,2021-06-18 03:02:59,2019-03-22 15:29:38
https://github.com/tensorflow/federated/issues/258,[],Keras set_weights function not working with batch normalization layer in the network,8,2019-03-20 20:58:09,2019-06-01 16:52:28,2019-04-01 17:30:47
https://github.com/tensorflow/federated/issues/250,[],"No output from tff.federated_computation(), image classification example",3,2019-03-15 06:26:42,2019-03-25 04:53:59,2019-03-22 15:32:16
https://github.com/tensorflow/federated/issues/247,[],examples/mnist problem,2,2019-03-14 09:08:40,2019-03-20 01:11:45,2019-03-20 01:11:45
https://github.com/tensorflow/federated/issues/241,[],Error building the pip package with Bazel,8,2019-03-12 20:22:24,2019-05-31 15:34:12,2019-05-31 15:34:12
https://github.com/tensorflow/federated/issues/236,[],Tensor is not an element of this graph,2,2019-03-12 09:56:59,2019-03-13 04:36:48,2019-03-13 04:36:48
https://github.com/tensorflow/federated/issues/235,[],install and import problem,4,2019-03-12 03:34:25,2019-03-22 15:31:34,2019-03-22 15:31:34
https://github.com/tensorflow/federated/issues/231,[],ImportError: cannot import name 'computation_pb2',10,2019-03-10 05:20:29,2019-06-25 11:11:59,2019-03-22 15:31:18
https://github.com/tensorflow/federated/issues/225,[],No 'loss' attribute,3,2019-03-06 15:42:24,2019-03-06 17:21:07,2019-03-06 17:21:07
https://github.com/tensorflow/federated/issues/224,[],Installing with pip breaks because TF2.0 doesn't have contrib,2,2019-03-06 14:01:46,2019-03-13 01:01:13,2019-03-13 01:01:12
https://github.com/tensorflow/federated/issues/220,[],Issues with enabling eager execution.,1,2019-03-05 07:33:07,2019-03-05 09:17:28,2019-03-05 09:15:43
https://github.com/tensorflow/federated/issues/103,[],Error in pip installation in venv: No matching distribution found,6,2019-02-07 19:31:35,2019-03-07 04:20:09,2019-02-07 19:47:09
